OnsetTemperature,TemperatureStep,FattyAcid,EquivalentChainLength
80.0,6.0,"{24,[{15,1,1}]}",
80.0,6.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,7.0,"{8,[]}",8.0
80.0,7.0,"{10,[]}",10.0
80.0,7.0,"{11,[]}",11.0
80.0,7.0,"{12,[]}",12.0
80.0,7.0,"{13,[]}",13.0
80.0,7.0,"{14,[]}",14.0
80.0,7.0,"{14,[{9,1,1}]}",14.703163771712159
80.0,7.0,"{15,[]}",15.0
80.0,7.0,"{15,[{10,1,1}]}",15.713642213642212
80.0,7.0,"{16,[]}",16.0
80.0,7.0,"{16,[{9,1,1}]}",16.593951749915053
80.0,7.0,"{17,[]}",17.0
80.0,7.0,"{17,[{10,1,1}]}",17.599369085173503
80.0,7.0,"{18,[]}",18.0
80.0,7.0,"{18,[{9,-1,1}]}",18.351800037306468
80.0,7.0,"{18,[{9,1,1}]}",18.533482559224026
80.0,7.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.94273456444693
80.0,7.0,"{19,[]}",19.0
80.0,7.0,"{18,[{9,1,1}, {12,1,1}]}",19.360151085930124
80.0,7.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.950519357884797
80.0,7.0,"{20,[]}",20.0
80.0,7.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.340716874748285
80.0,7.0,"{20,[{11,1,1}]}",20.534836890857832
80.0,7.0,"{21,[]}",21.0
80.0,7.0,"{20,[{11,1,1}, {14,1,1}]}",21.38689740420272
80.0,7.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.0
80.0,7.0,"{22,[]}",22.0
80.0,7.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.353790613718413
80.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.426795026073002
80.0,7.0,"{22,[{13,1,1}]}",22.50902527075812
80.0,7.0,"{23,[]}",23.0
80.0,7.0,"{22,[{13,1,1}, {16,1,1}]}",23.35758440323348
80.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.472658107465524
80.0,7.0,"{24,[]}",24.0
80.0,7.0,"{24,[{15,1,1}]}",
80.0,7.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,8.0,"{8,[]}",8.0
80.0,8.0,"{10,[]}",10.0
80.0,8.0,"{11,[]}",11.0
80.0,8.0,"{12,[]}",12.0
80.0,8.0,"{13,[]}",13.0
80.0,8.0,"{14,[]}",14.0
80.0,8.0,"{14,[{9,1,1}]}",14.711545293072824
80.0,8.0,"{15,[]}",15.0
80.0,8.0,"{15,[{10,1,1}]}",15.719955898566704
80.0,8.0,"{16,[]}",16.0
80.0,8.0,"{16,[{9,1,1}]}",16.602024922118378
80.0,8.0,"{17,[]}",17.0
80.0,8.0,"{17,[{10,1,1}]}",17.604716227018383
80.0,8.0,"{18,[]}",18.0
80.0,8.0,"{18,[{9,-1,1}]}",18.354103996562095
80.0,8.0,"{18,[{9,1,1}]}",18.54404813064031
80.0,8.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.94929093253116
80.0,8.0,"{19,[]}",19.0
80.0,8.0,"{18,[{9,1,1}, {12,1,1}]}",19.3755383290267
80.0,8.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.96813092161929
80.0,8.0,"{20,[]}",20.0
80.0,8.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.360944007403976
80.0,8.0,"{20,[{11,1,1}]}",20.543729754743175
80.0,8.0,"{21,[]}",21.0
80.0,8.0,"{20,[{11,1,1}, {14,1,1}]}",21.402524544179528
80.0,8.0,"{22,[]}",22.0
80.0,8.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.0059880239521
80.0,8.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.399201596806385
80.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.48702594810379
80.0,8.0,"{22,[{13,1,1}]}",22.555389221556887
80.0,8.0,"{23,[]}",23.0
80.0,8.0,"{22,[{13,1,1}, {16,1,1}]}",23.415204678362578
80.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.541910331384017
80.0,8.0,"{24,[]}",24.0
80.0,8.0,"{24,[{15,1,1}]}",
80.0,8.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,9.0,"{8,[]}",8.0
80.0,9.0,"{10,[]}",10.0
80.0,9.0,"{11,[]}",11.0
80.0,9.0,"{12,[]}",12.0
80.0,9.0,"{13,[]}",13.0
80.0,9.0,"{14,[]}",14.0
80.0,9.0,"{14,[{9,1,1}]}",14.719326383319967
80.0,9.0,"{15,[]}",15.0
80.0,9.0,"{15,[{10,1,1}]}",15.7259198015709
80.0,9.0,"{16,[]}",16.0
80.0,9.0,"{16,[{9,1,1}]}",16.610035211267608
80.0,9.0,"{17,[]}",17.0
80.0,9.0,"{17,[{10,1,1}]}",17.613861386138616
80.0,9.0,"{18,[]}",18.0
80.0,9.0,"{18,[{9,-1,1}]}",18.358949416342416
80.0,9.0,"{18,[{9,1,1}]}",18.551556420233464
80.0,9.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.960116731517513
80.0,9.0,"{19,[]}",19.0
80.0,9.0,"{18,[{9,1,1}, {12,1,1}]}",19.394468704512374
80.0,9.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.98835516739447
80.0,9.0,"{20,[]}",20.0
80.0,9.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.384174908901617
80.0,9.0,"{20,[{11,1,1}]}",20.55439875065071
80.0,9.0,"{21,[]}",21.0
80.0,9.0,"{20,[{11,1,1}, {14,1,1}]}",21.412414518674385
80.0,9.0,"{22,[]}",22.0
80.0,9.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.022601984564503
80.0,9.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.41345093715546
80.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.506615214994486
80.0,9.0,"{22,[{13,1,1}]}",22.556780595369347
80.0,9.0,"{23,[]}",23.0
80.0,9.0,"{22,[{13,1,1}, {16,1,1}]}",23.42677824267782
80.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.58002092050209
80.0,9.0,"{24,[]}",24.0
80.0,9.0,"{24,[{15,1,1}]}",
80.0,9.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
80.0,10.0,"{8,[]}",8.0
80.0,10.0,"{10,[]}",10.0
80.0,10.0,"{11,[]}",11.0
80.0,10.0,"{12,[]}",12.0
80.0,10.0,"{13,[]}",13.0
80.0,10.0,"{14,[]}",14.0
80.0,10.0,"{14,[{9,1,1}]}",14.723186470850024
80.0,10.0,"{15,[]}",15.0
80.0,10.0,"{15,[{10,1,1}]}",15.732504604051567
80.0,10.0,"{16,[]}",16.0
80.0,10.0,"{16,[{9,1,1}]}",16.61391474767271
80.0,10.0,"{17,[]}",17.0
80.0,10.0,"{17,[{10,1,1}]}",17.619548872180452
80.0,10.0,"{18,[]}",18.0
80.0,10.0,"{18,[{9,-1,1}]}",18.36088600756348
80.0,10.0,"{18,[{9,1,1}]}",18.558616963803352
80.0,10.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.961642355483523
80.0,10.0,"{19,[]}",19.0
80.0,10.0,"{18,[{9,1,1}, {12,1,1}]}",19.404117009750813
80.0,10.0,"{20,[]}",20.0
80.0,10.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",20.004643064422524
80.0,10.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.39930354033662
80.0,10.0,"{20,[{11,1,1}]}",20.55716773070226
80.0,10.0,"{21,[]}",21.0
80.0,10.0,"{20,[{11,1,1}, {14,1,1}]}",21.420749279538903
80.0,10.0,"{22,[]}",22.0
80.0,10.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.041224970553586
80.0,10.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.432273262661955
80.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.53651354534746
80.0,10.0,"{22,[{13,1,1}]}",22.56595995288575
80.0,10.0,"{23,[]}",23.0
80.0,10.0,"{22,[{13,1,1}, {16,1,1}]}",23.44173140954495
80.0,10.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.608768035516093
80.0,10.0,"{24,[]}",24.0
80.0,10.0,"{24,[{15,1,1}]}",
80.0,10.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,1.0,"{8,[]}",8.0
90.0,1.0,"{10,[]}",10.0
90.0,1.0,"{11,[]}",11.0
90.0,1.0,"{12,[]}",12.0
90.0,1.0,"{13,[]}",13.0
90.0,1.0,"{14,[]}",14.0
90.0,1.0,"{14,[{9,1,1}]}",14.602356757788273
90.0,1.0,"{15,[]}",15.0
90.0,1.0,"{15,[{10,1,1}]}",15.608036100043206
90.0,1.0,"{16,[]}",16.0
90.0,1.0,"{16,[{9,1,1}]}",16.477199424403317
90.0,1.0,"{17,[]}",17.0
90.0,1.0,"{17,[{10,1,1}]}",17.478886756238
90.0,1.0,"{18,[]}",18.0
90.0,1.0,"{18,[{9,-1,1}]}",18.27314370938532
90.0,1.0,"{18,[{9,1,1}]}",18.400021306061575
90.0,1.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.844465750506018
90.0,1.0,"{19,[]}",19.0
90.0,1.0,"{18,[{9,1,1}, {12,1,1}]}",19.132550877570797
90.0,1.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.637450199203183
90.0,1.0,"{20,[]}",20.0
90.0,1.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.00854554776961
90.0,1.0,"{20,[{11,1,1}]}",20.392297612943658
90.0,1.0,"{21,[]}",21.0
90.0,1.0,"{20,[{11,1,1}, {14,1,1}]}",21.142560073937158
90.0,1.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.638343345656196
90.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",21.99589879852126
90.0,1.0,"{22,[]}",22.0
90.0,1.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.0243332923682
90.0,1.0,"{22,[{13,1,1}]}",22.397628118471186
90.0,1.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",22.954590143787637
90.0,1.0,"{23,[]}",23.0
90.0,1.0,"{22,[{13,1,1}, {16,1,1}]}",23.157339421237737
90.0,1.0,"{24,[]}",24.0
90.0,1.0,"{24,[{15,1,1}]}",
90.0,1.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,2.0,"{8,[]}",8.0
90.0,2.0,"{10,[]}",10.0
90.0,2.0,"{11,[]}",11.0
90.0,2.0,"{12,[]}",12.0
90.0,2.0,"{13,[]}",13.0
90.0,2.0,"{14,[]}",14.0
90.0,2.0,"{14,[{9,1,1}]}",14.636505603527466
90.0,2.0,"{15,[]}",15.0
90.0,2.0,"{15,[{10,1,1}]}",15.642636457260558
90.0,2.0,"{16,[]}",16.0
90.0,2.0,"{16,[{9,1,1}]}",16.51658350454946
90.0,2.0,"{17,[]}",17.0
90.0,2.0,"{17,[{10,1,1}]}",17.520316253002402
90.0,2.0,"{18,[]}",18.0
90.0,2.0,"{18,[{9,-1,1}]}",18.301672418370057
90.0,2.0,"{18,[{9,1,1}]}",18.446084417308203
90.0,2.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.880276081762673
90.0,2.0,"{19,[]}",19.0
90.0,2.0,"{18,[{9,1,1}, {12,1,1}]}",19.21025860684264
90.0,2.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.74171440809552
90.0,2.0,"{20,[]}",20.0
90.0,2.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.117486027147258
90.0,2.0,"{20,[{11,1,1}]}",20.4405155697502
90.0,2.0,"{21,[]}",21.0
90.0,2.0,"{20,[{11,1,1}, {14,1,1}]}",21.225843735552477
90.0,2.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.744105409153953
90.0,2.0,"{22,[]}",22.0
90.0,2.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.14623338257016
90.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.149679960610534
90.0,2.0,"{22,[{13,1,1}]}",22.44953225012309
90.0,2.0,"{23,[]}",23.0
90.0,2.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.142045454545453
90.0,2.0,"{22,[{13,1,1}, {16,1,1}]}",23.243947628458496
90.0,2.0,"{24,[]}",24.0
90.0,2.0,"{24,[{15,1,1}]}",
90.0,2.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,3.0,"{8,[]}",8.0
90.0,3.0,"{10,[]}",10.0
90.0,3.0,"{11,[]}",11.0
90.0,3.0,"{12,[]}",12.0
90.0,3.0,"{13,[]}",13.0
90.0,3.0,"{14,[]}",14.0
90.0,3.0,"{14,[{9,1,1}]}",14.658503401360543
90.0,3.0,"{15,[]}",15.0
90.0,3.0,"{15,[{10,1,1}]}",15.66536694053753
90.0,3.0,"{16,[]}",16.0
90.0,3.0,"{16,[{9,1,1}]}",16.5412401286926
90.0,3.0,"{17,[]}",17.0
90.0,3.0,"{17,[{10,1,1}]}",17.545481792297316
90.0,3.0,"{18,[]}",18.0
90.0,3.0,"{18,[{9,-1,1}]}",18.318569946532598
90.0,3.0,"{18,[{9,1,1}]}",18.474982044529565
90.0,3.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.902721251296782
90.0,3.0,"{19,[]}",19.0
90.0,3.0,"{18,[{9,1,1}, {12,1,1}]}",19.260175002006907
90.0,3.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.807337240105962
90.0,3.0,"{20,[]}",20.0
90.0,3.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.188624293301352
90.0,3.0,"{20,[{11,1,1}]}",20.470961110159326
90.0,3.0,"{21,[]}",21.0
90.0,3.0,"{20,[{11,1,1}, {14,1,1}]}",21.27632950990615
90.0,3.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.830205074730625
90.0,3.0,"{22,[]}",22.0
90.0,3.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.221708579881657
90.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.242973372781066
90.0,3.0,"{22,[{13,1,1}]}",22.48169378698225
90.0,3.0,"{23,[]}",23.0
90.0,3.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.260100539936698
90.0,3.0,"{22,[{13,1,1}, {16,1,1}]}",23.295289517780674
90.0,3.0,"{24,[]}",24.0
90.0,3.0,"{24,[{15,1,1}]}",
90.0,3.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,4.0,"{8,[]}",8.0
90.0,4.0,"{10,[]}",10.0
90.0,4.0,"{11,[]}",11.0
90.0,4.0,"{12,[]}",12.0
90.0,4.0,"{13,[]}",13.0
90.0,4.0,"{14,[]}",14.0
90.0,4.0,"{14,[{9,1,1}]}",14.674301172227231
90.0,4.0,"{15,[]}",15.0
90.0,4.0,"{15,[{10,1,1}]}",15.682113067655237
90.0,4.0,"{16,[]}",16.0
90.0,4.0,"{16,[{9,1,1}]}",16.559384735202492
90.0,4.0,"{17,[]}",17.0
90.0,4.0,"{17,[{10,1,1}]}",17.564035964035963
90.0,4.0,"{18,[]}",18.0
90.0,4.0,"{18,[{9,-1,1}]}",18.329609532929037
90.0,4.0,"{18,[{9,1,1}]}",18.495371848068945
90.0,4.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.918182785402703
90.0,4.0,"{19,[]}",19.0
90.0,4.0,"{18,[{9,1,1}, {12,1,1}]}",19.29453452163642
90.0,4.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.856759368624502
90.0,4.0,"{20,[]}",20.0
90.0,4.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.241261137765594
90.0,4.0,"{20,[{11,1,1}]}",20.49417409184373
90.0,4.0,"{21,[]}",21.0
90.0,4.0,"{20,[{11,1,1}, {14,1,1}]}",21.313834726090995
90.0,4.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.8813834726091
90.0,4.0,"{22,[]}",22.0
90.0,4.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.275290625772936
90.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.318080633193173
90.0,4.0,"{22,[{13,1,1}]}",22.5048231511254
90.0,4.0,"{23,[]}",23.0
90.0,4.0,"{22,[{13,1,1}, {16,1,1}]}",23.3375496031746
90.0,4.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.346726190476186
90.0,4.0,"{24,[]}",24.0
90.0,4.0,"{24,[{15,1,1}]}",
90.0,4.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,5.0,"{8,[]}",8.0
90.0,5.0,"{10,[]}",10.0
90.0,5.0,"{11,[]}",11.0
90.0,5.0,"{12,[]}",12.0
90.0,5.0,"{13,[]}",13.0
90.0,5.0,"{14,[]}",14.0
90.0,5.0,"{14,[{9,1,1}]}",14.688343834383438
90.0,5.0,"{15,[]}",15.0
90.0,5.0,"{15,[{10,1,1}]}",15.694668820678514
90.0,5.0,"{16,[]}",16.0
90.0,5.0,"{16,[{9,1,1}]}",16.574878048780487
90.0,5.0,"{17,[]}",17.0
90.0,5.0,"{17,[{10,1,1}]}",17.579670329670332
90.0,5.0,"{18,[]}",18.0
90.0,5.0,"{18,[{9,-1,1}]}",18.338268640789654
90.0,5.0,"{18,[{9,1,1}]}",18.51007069494465
90.0,5.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.928904895291453
90.0,5.0,"{19,[]}",19.0
90.0,5.0,"{18,[{9,1,1}, {12,1,1}]}",19.322680273935813
90.0,5.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.893917013562508
90.0,5.0,"{20,[]}",20.0
90.0,5.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.279462242562925
90.0,5.0,"{20,[{11,1,1}]}",20.51058352402746
90.0,5.0,"{21,[]}",21.0
90.0,5.0,"{20,[{11,1,1}, {14,1,1}]}",21.340209180708886
90.0,5.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.92184776292853
90.0,5.0,"{22,[]}",22.0
90.0,5.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.312131554452368
90.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.36984176233323
90.0,5.0,"{22,[{13,1,1}]}",22.520322680732235
90.0,5.0,"{23,[]}",23.0
90.0,5.0,"{22,[{13,1,1}, {16,1,1}]}",23.365020192606398
90.0,5.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.412550481516
90.0,5.0,"{24,[]}",24.0
90.0,5.0,"{24,[{15,1,1}]}",
90.0,5.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,6.0,"{8,[]}",8.0
90.0,6.0,"{10,[]}",10.0
90.0,6.0,"{11,[]}",11.0
90.0,6.0,"{12,[]}",12.0
90.0,6.0,"{13,[]}",13.0
90.0,6.0,"{14,[]}",14.0
90.0,6.0,"{14,[{9,1,1}]}",14.696438208310846
90.0,6.0,"{15,[]}",15.0
90.0,6.0,"{15,[{10,1,1}]}",15.706258692628653
90.0,6.0,"{16,[]}",16.0
90.0,6.0,"{16,[{9,1,1}]}",16.584696261682247
90.0,6.0,"{17,[]}",17.0
90.0,6.0,"{17,[{10,1,1}]}",17.590813569498646
90.0,6.0,"{18,[]}",18.0
90.0,6.0,"{18,[{9,-1,1}]}",18.34407567740901
90.0,6.0,"{18,[{9,1,1}]}",18.523328523328523
90.0,6.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.937309603976267
90.0,6.0,"{19,[]}",19.0
90.0,6.0,"{18,[{9,1,1}, {12,1,1}]}",19.34432056875101
90.0,6.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.923735660042013
90.0,6.0,"{20,[]}",20.0
90.0,6.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.315063771113408
90.0,6.0,"{20,[{11,1,1}]}",20.522923129955185
90.0,6.0,"{21,[]}",21.0
90.0,6.0,"{20,[{11,1,1}, {14,1,1}]}",21.365445026178012
90.0,6.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.955322862129147
90.0,6.0,"{22,[]}",22.0
90.0,6.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.34776119402985
90.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.414925373134327
90.0,6.0,"{22,[{13,1,1}]}",22.5339552238806
90.0,6.0,"{23,[]}",23.0
90.0,6.0,"{22,[{13,1,1}, {16,1,1}]}",23.385964912280702
90.0,6.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.46883165360209
90.0,6.0,"{24,[]}",24.0
90.0,6.0,"{24,[{15,1,1}]}",
90.0,6.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,7.0,"{8,[]}",8.0
90.0,7.0,"{10,[]}",10.0
90.0,7.0,"{11,[]}",11.0
90.0,7.0,"{12,[]}",12.0
90.0,7.0,"{13,[]}",13.0
90.0,7.0,"{14,[]}",14.0
90.0,7.0,"{14,[{9,1,1}]}",14.70682604592639
90.0,7.0,"{15,[]}",15.0
90.0,7.0,"{15,[{10,1,1}]}",15.715581470683514
90.0,7.0,"{16,[]}",16.0
90.0,7.0,"{16,[{9,1,1}]}",16.59549026306799
90.0,7.0,"{17,[]}",17.0
90.0,7.0,"{17,[{10,1,1}]}",17.602176966292134
90.0,7.0,"{18,[]}",18.0
90.0,7.0,"{18,[{9,-1,1}]}",18.35031847133758
90.0,7.0,"{18,[{9,1,1}]}",18.535781191457477
90.0,7.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.94529786436868
90.0,7.0,"{19,[]}",19.0
90.0,7.0,"{18,[{9,1,1}, {12,1,1}]}",19.36298529966076
90.0,7.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.948360346777235
90.0,7.0,"{20,[]}",20.0
90.0,7.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.339523617278964
90.0,7.0,"{20,[{11,1,1}]}",20.534113847396043
90.0,7.0,"{21,[]}",21.0
90.0,7.0,"{20,[{11,1,1}, {14,1,1}]}",21.382952691680263
90.0,7.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",21.98205546492659
90.0,7.0,"{22,[]}",22.0
90.0,7.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.37674825174825
90.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.451923076923073
90.0,7.0,"{22,[{13,1,1}]}",22.546328671328673
90.0,7.0,"{23,[]}",23.0
90.0,7.0,"{22,[{13,1,1}, {16,1,1}]}",23.405594405594403
90.0,7.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.513111888111883
90.0,7.0,"{24,[]}",24.0
90.0,7.0,"{24,[{15,1,1}]}",
90.0,7.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,8.0,"{8,[]}",8.0
90.0,8.0,"{10,[]}",10.0
90.0,8.0,"{11,[]}",11.0
90.0,8.0,"{12,[]}",12.0
90.0,8.0,"{13,[]}",13.0
90.0,8.0,"{14,[]}",14.0
90.0,8.0,"{14,[{9,1,1}]}",14.713462922966164
90.0,8.0,"{15,[]}",15.0
90.0,8.0,"{15,[{10,1,1}]}",15.722222222222223
90.0,8.0,"{16,[]}",16.0
90.0,8.0,"{16,[{9,1,1}]}",16.60313111545988
90.0,8.0,"{17,[]}",17.0
90.0,8.0,"{17,[{10,1,1}]}",17.608259823576585
90.0,8.0,"{18,[]}",18.0
90.0,8.0,"{18,[{9,-1,1}]}",18.356559139784945
90.0,8.0,"{18,[{9,1,1}]}",18.54236559139785
90.0,8.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.95225806451613
90.0,8.0,"{19,[]}",19.0
90.0,8.0,"{18,[{9,1,1}, {12,1,1}]}",19.37721191195511
90.0,8.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.971514889943894
90.0,8.0,"{20,[]}",20.0
90.0,8.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.36136783733826
90.0,8.0,"{20,[{11,1,1}]}",20.542513863216268
90.0,8.0,"{21,[]}",21.0
90.0,8.0,"{20,[{11,1,1}, {14,1,1}]}",21.398784478728384
90.0,8.0,"{22,[]}",22.0
90.0,8.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.002005012531335
90.0,8.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.39649122807018
90.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.485714285714284
90.0,8.0,"{22,[{13,1,1}]}",22.503258145363407
90.0,8.0,"{23,[]}",23.0
90.0,8.0,"{22,[{13,1,1}, {16,1,1}]}",23.415692007797272
90.0,8.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.544346978557506
90.0,8.0,"{24,[]}",24.0
90.0,8.0,"{24,[{15,1,1}]}",
90.0,8.0,"{22,[{4,1,1}, {7,1,1}, … {19,1,1}]}",
90.0,9.0,"{8,[]}",8.0
90.0,9.0,"{10,[]}",10.0
90.0,9.0,"{11,[]}",11.0
90.0,9.0,"{12,[]}",12.0
90.0,9.0,"{13,[]}",13.0
90.0,9.0,"{14,[]}",14.0
90.0,9.0,"{14,[{9,1,1}]}",14.72944511948157
90.0,9.0,"{15,[]}",15.0
90.0,9.0,"{15,[{10,1,1}]}",15.728983688833122
90.0,9.0,"{16,[]}",16.0
90.0,9.0,"{16,[{9,1,1}]}",16.61270401411557
90.0,9.0,"{17,[]}",17.0
90.0,9.0,"{17,[{10,1,1}]}",17.616357885223678
90.0,9.0,"{18,[]}",18.0
90.0,9.0,"{18,[{9,-1,1}]}",18.357644778289316
90.0,9.0,"{18,[{9,1,1}]}",18.549551732493338
90.0,9.0,"{18,[{9,-1,1}, {12,-1,1}]}",18.95275018173007
90.0,9.0,"{19,[]}",19.0
90.0,9.0,"{18,[{9,1,1}, {12,1,1}]}",19.39068973921521
90.0,9.0,"{18,[{6,1,1}, {9,1,1}, {12,1,1}]}",19.99317572507921
90.0,9.0,"{20,[]}",20.0
90.0,9.0,"{18,[{9,1,1}, {12,1,1}, {15,1,1}]}",20.383854166666662
90.0,9.0,"{20,[{11,1,1}]}",20.553645833333338
90.0,9.0,"{21,[]}",21.0
90.0,9.0,"{20,[{11,1,1}, {14,1,1}]}",21.412974683544306
90.0,9.0,"{22,[]}",22.0
90.0,9.0,"{20,[{8,1,1}, {11,1,1}, {14,1,1}]}",22.025372311086592
90.0,9.0,"{20,[{11,1,1}, {14,1,1}, {17,1,1}]}",22.41643684500827
90.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {14,1,1}]}",22.51130722559294
90.0,9.0,"{22,[{13,1,1}]}",22.557087699944848
90.0,9.0,"{23,[]}",23.0
90.0,9.0,"{22,[{13,1,1}, {16,1,1}]}",23.430359937402187
90.0,9.0,"{20,[{5,1,1}, {8,1,1}, … {17,1,1}]}",23.580594679186223
